athlete.sex,average_speed,distance,type
M,4.306,37827.3,Ride
M,6.388999999999999,16534.6,Ride
F,2.295,11442.7,Ride
M,10.29,55565.8,Ride
F,7.59,39933.3,Ride
M,6.669,12084.4,Ride
M,9.217,36029.5,Ride
M,3.98,42037.5,Ride
F,2.135,9387.8,Walk
F,2.6839999999999997,14976.9,Run
F,2.707,1226.4,Run
F,5.146,17377.2,Ride
M,7.846,40861.8,Ride
M,7.162000000000001,15927.7,Ride
F,6.409,25682.2,Ride
F,7.4670000000000005,29129.2,Ride
F,2.767,5358.9,Run
M,3.137,3654.2,Run
M,6.035,81142.2,Ride
M,2.549,3719.0,Run
M,3.596,11515.2,Run
F,6.606,31455.6,Ride
F,6.4479999999999995,103435.0,Ride
M,3.6860000000000004,4294.0,Run
M,6.974,18517.1,Ride
M,6.0120000000000005,22071.4,Ride
F,6.712999999999999,58942.0,Ride
M,7.079,145114.0,Ride
M,6.662999999999999,67671.7,Ride
M,3.465,6950.6,Run
M,3.2030000000000003,7574.0,Run
M,10.795,78476.9,Ride
M,6.8629999999999995,48699.5,Ride
M,6.857,24966.0,Ride
M,5.737,85335.4,Ride
F,1.7990000000000002,3999.5,Run
M,6.385,11027.7,Ride
F,3.0839999999999996,9956.7,Run
M,6.558,19397.4,Ride
F,3.0189999999999997,1047.6,Run
F,2.3609999999999998,5650.0,Run
F,5.632999999999999,3379.6,Ride
F,5.635,53703.1,Ride
F,2.775,7454.5,Run
F,1.716,33082.0,Run
M,4.476,4064.4,Run
F,7.011,20716.1,Ride
M,4.069,16763.2,Ride
F,1.208,3105.8,Run
M,3.279,5210.0,Run
M,6.914,24075.0,Ride
F,6.752999999999999,109257.0,Ride
F,5.438,26592.5,Ride
F,2.653,13636.2,Run
M,2.763,5109.6,Run
F,0.2,0.2,Run
F,5.266,5761.4,Run
F,3.327,5000.0,Run
F,2.6289999999999996,2658.2,Run
M,2.242,3567.2,Run
M,1.265,3174.0,Walk
M,1.48,2764.0,Walk
M,2.353,7531.3,Run
M,1.307,11506.6,Ride
M,6.142,207156.0,Ride
M,2.571,10675.1,Run
M,1.871,1904.8,Ride
F,2.541,8129.8,Run
M,2.481,12275.1,Ride
F,2.355,3478.3,Run
F,3.261,6015.8,Run
F,6.379,21164.9,Ride
M,8.161,4929.0,Ride
M,3.5010000000000003,8303.4,Run
F,2.625,3953.1,Run
F,1.72,2088.5,Run
F,3.219,8198.6,Run
M,5.992999999999999,95016.1,Ride
M,8.381,35140.1,Ride
M,7.311,58243.5,Ride
F,4.521,108402.0,Ride
F,7.165,71401.3,Ride
F,6.859,42156.2,Ride
M,8.161,60006.7,Ride
F,1.617,5375.9,Run
M,5.159,8676.8,Ride
F,2.932,10302.6,Run
F,3.284,3520.6,Ride
M,6.075,33828.1,Ride
F,0.0,0.0,Ride
M,1.922,11215.3,Run
F,8.312000000000001,9817.0,Ride
M,6.821000000000001,33040.2,Ride
F,3.217,2216.2,Run
M,7.99,58049.4,Ride
M,6.282,38328.8,Ride
M,4.004,47307.7,Ride
F,2.524,6155.8,Run
F,2.443,7037.8,Run
M,8.155,75176.9,Ride
M,3.033,5114.3,Run
M,4.582,7134.9,Ride
M,4.345,40209.6,Ride
M,3.0389999999999997,9305.6,Run
M,7.072,57624.9,Ride
M,5.053,34058.3,Ride
F,2.801,10072.8,Run
M,7.518,61077.0,Ride
M,3.969,28293.6,Ride
M,5.977,42212.8,Ride
F,2.5610000000000004,9761.6,Run
F,2.0669999999999997,6404.8,Run
M,8.046,70573.1,Ride
F,5.797999999999999,10186.3,Ride
M,4.098,23189.3,VirtualRide
F,2.966,8149.7,Run
F,1.788,4496.3,Run
F,6.138,13091.9,Ride
M,3.386,8912.8,Run
M,2.992,19819.2,Ride
F,7.803,67249.1,Ride
M,6.0089999999999995,16187.2,Ride
M,8.138,22982.7,Ride
M,3.252,10182.1,Run
F,3.307,11278.3,Run
M,4.095,23502.2,Ride
F,3.984,18866.6,Ride
F,0.8109999999999999,2450.0,Swim
F,2.525,1833.2,Run
M,7.775,12649.3,Ride
M,4.635,9149.7,Ride
M,3.6660000000000004,5025.6,Run
M,4.448,24160.9,Ride
M,6.518,79470.4,Ride
M,8.081,27533.5,Ride
M,7.808,11844.0,Ride
F,6.947,21001.2,Ride
F,6.275,53784.4,Ride
F,2.835,5672.9,Run
F,2.853,11237.1,Run
M,3.8710000000000004,20227.6,Ride
F,2.33,7657.7,Run
M,5.869,41389.8,Ride
F,1.5119999999999998,810.2,Run
F,4.019,36986.3,Ride
F,5.852,30984.0,Ride
M,8.363999999999999,35336.5,Ride
F,5.53,29191.0,Ride
M,7.66,48409.6,Ride
F,5.38,4993.1,Ride
M,7.925,30011.3,Ride
M,3.063,8599.1,Run
F,3.266,7009.8,Run
F,3.105,5610.1,Run
M,3.33,1681.6,Run
F,6.667999999999999,118530.0,Ride
M,2.966,9978.4,Run
M,3.8089999999999997,15653.5,Run
F,3.2260000000000004,11034.8,Run
F,2.7880000000000003,1884.9,Run
F,2.65,5642.9,Run
F,2.5380000000000003,10521.7,Run
F,2.6430000000000002,8087.4,Run
M,6.382999999999999,9989.2,Ride
M,2.235,11425.0,Run
F,1.6,3930.6,Run
F,1.74,4915.0,Run
F,0.33299999999999996,300.0,Swim
M,2.818,5038.2,Run
M,6.705,78576.4,Ride
M,3.389,7119.3,Run
M,6.912000000000001,13610.0,Ride
F,1.972,10988.2,Run
M,4.25,16675.2,Ride
F,5.29,31823.0,Ride
M,2.969,6427.8,Run
M,2.34,6288.7,Run
M,2.267,8110.9,Run
M,2.615,3425.7,Ride
M,9.212,50492.3,Ride
F,1.8430000000000002,1081.9,Walk
F,7.436,18648.6,Ride
F,3.0189999999999997,3423.2,Run
M,6.77,50588.7,Ride
F,2.344,8769.0,Run
M,2.5869999999999997,4892.4,Run
F,2.4330000000000003,5166.1,Run
M,2.907,5230.3,Run
M,1.595,7864.7,Walk
M,2.373,8364.0,Run
F,6.023,23218.7,Ride
M,7.505,18881.9,Ride
F,1.839,13745.4,Ride
F,4.352,13342.2,Ride
M,6.723,97735.5,Ride
F,1.864,3375.3,Run
M,5.834,3588.0,Run
F,6.289,12163.3,Ride
M,6.369,59866.4,Ride
F,2.504,2887.1,Run
F,2.948,7588.8,Run
F,6.207000000000001,8609.3,Ride
M,2.447,11761.0,Ride
M,3.0239999999999996,29252.1,Ride
F,2.5660000000000003,8291.3,Run
F,6.082999999999999,56783.1,Ride
F,4.127,17018.0,Ride
M,7.115,24958.4,Ride
M,7.44,30818.3,Ride
M,4.899,8935.6,Ride
F,7.2860000000000005,23205.3,Ride
F,6.074,17499.1,Ride
F,1.712,3117.0,Run
F,0.0,3.2,Ride
M,5.096,16576.4,Ride
F,1.486,4063.9,Walk
M,2.448,3689.0,Run
M,3.2889999999999997,2404.1,Run
F,0.0,0.0,Swim
M,7.111000000000001,124272.0,Ride
F,6.218,7990.7,Ride
M,64.153,46575.3,Ride
F,3.7560000000000002,1990.5,Run
F,1.489,8208.3,Walk
M,5.891,3428.5,Ride
F,1.044,5908.2,Walk
F,7.171,48146.8,Ride
F,2.819,6816.3,StandUpPaddling
F,6.671,121098.0,Ride
F,6.096,21188.5,Ride
F,7.331,85577.2,Ride
M,8.212,11849.4,Ride
F,6.296,48350.0,Ride
M,7.702999999999999,18779.0,Ride
F,5.882000000000001,22544.0,Ride
F,2.77,4955.6,Run
M,3.1239999999999997,8850.2,Run
M,7.01,7339.7,Ride
F,1.54,3769.5,Walk
M,4.763999999999999,43789.1,Ride
M,0.846,400.0,Swim
M,2.7939999999999996,3034.0,Run
M,5.9239999999999995,7967.5,Ride
M,6.07,24237.6,Ride
F,0.06,3209.9,Run
F,3.282,10970.1,Ride
M,6.136,21622.0,Ride
M,9.895,68134.9,Ride
M,6.045,117717.0,Ride
M,2.946,2600.9,Run
F,2.061,6181.6,Run
F,4.711,101125.0,Ride
F,1.517,3117.0,Walk
F,7.678,38082.5,Ride
M,5.105,10117.3,Ride
M,6.11,65909.4,Ride
F,6.907,22820.5,Ride
M,8.465,35546.5,Ride
F,1.905,8000.0,Elliptical
F,2.228,5693.9,Run
F,0.0,0.0,Ride
M,2.325,20551.9,Run
F,3.04,18485.2,Run
F,0.0,0.0,Workout
M,1.3319999999999999,7528.1,Walk
F,8.57,18657.8,Ride
M,7.87,12018.2,Ride
M,6.229,41453.0,Ride
M,3.528,1337.3,Run
M,6.157,8761.4,Ride
F,2.5780000000000003,9981.8,Run
M,7.449,40365.8,Ride
M,7.733,38060.3,Ride
M,8.067,17076.8,Ride
M,4.83,12948.0,Ride
M,7.1129999999999995,43749.6,Ride
F,2.024,3541.3,Run
M,6.725,32366.8,Ride
M,4.832,11621.6,Ride
F,2.2880000000000003,5090.2,Run
F,2.075,18472.7,Workout
M,6.9639999999999995,22237.4,Ride
M,5.067,815.8,Run
M,7.347,73856.3,Ride
F,2.157,6035.6,Run
F,3.051,3643.1,Run
F,6.7139999999999995,21564.4,Ride
F,3.86,3408.5,Ride
F,7.7860000000000005,60210.7,Ride
M,7.26,33913.7,Ride
M,3.799,22298.8,Ride
F,2.92,7527.7,Run
F,2.931,10390.1,Run
F,6.0729999999999995,75404.4,Ride
F,7.136,25519.3,Ride
M,4.34,28600.0,Ride
F,6.3839999999999995,22191.2,Ride
M,7.499,14660.6,Ride
F,2.844,12532.1,Run
F,0.0,0.0,Workout
M,5.332999999999999,1706.5,Ride
M,6.284,10243.1,Ride
F,0.0,5.7,Run
F,1.399,2179.7,Hike
F,2.9330000000000003,4831.4,Run
M,3.2689999999999997,42556.8,Run
F,3.1310000000000002,5226.0,Run
M,3.114,9978.5,Run
F,2.803,8088.9,Run
F,1.655,3363.9,Walk
M,3.534,5283.9,Run
M,2.494,3506.7,Run
F,3.7030000000000003,22872.0,Ride
M,4.949,40559.2,Ride
F,0.0,0.0,WeightTraining
M,6.8389999999999995,29769.8,Ride
F,2.6310000000000002,5330.4,Run
M,3.0810000000000004,6997.0,Run
M,7.329,37823.4,Ride
F,2.617,12827.3,Run
M,7.099,94789.1,Ride
M,7.734,89118.1,Ride
F,1.094,3933.0,Walk
F,0.0,0.0,Ride
M,6.9639999999999995,37391.5,Ride
M,4.686,18031.7,Ride
F,5.511,35775.1,Ride
F,2.241,5057.5,Run
M,5.492000000000001,14937.7,Ride
F,1.975,5189.9,Run
F,4.1610000000000005,11830.9,Ride
F,2.75,7286.0,Run
M,3.265,41448.0,Ride
F,2.867,14490.6,Run
F,2.6069999999999998,6187.1,Run
M,2.763,10023.3,Run
F,3.242,10008.7,Run
F,2.4,3393.0,Run
M,4.708,2448.1,Ride
F,3.202,4968.9,Run
F,3.301,9679.8,Run
M,3.821,4933.4,Run
F,6.345,81385.2,Ride
F,1.676,3218.7,Walk
F,2.315,4769.3,Run
F,5.377999999999999,28283.7,Ride
M,3.653,27710.0,Ride
F,5.506,12145.9,Ride
M,8.544,70132.9,Ride
F,5.46,38533.4,Ride
F,6.311,27004.8,Ride
M,7.655,57939.1,Ride
M,7.015,24523.2,Ride
M,8.316,28383.2,Ride
F,3.7939999999999996,3031.8,Ride
F,1.815,4494.2,Run
M,7.281000000000001,31788.2,Ride
M,1.403,2805.0,Walk
M,1.175,61.1,Workout
F,1.031,4360.9,Walk
M,8.437999999999999,33568.1,Ride
M,6.555,32484.2,Ride
F,3.117,13691.0,Run
M,2.043,1660.6,Run
M,2.773,11301.6,Run
M,2.9989999999999997,5641.4,Run
F,2.454,5513.7,Ride
F,2.7960000000000003,7579.0,Run
M,8.13,53462.0,Ride
F,3.948,2404.6,Walk
M,3.2880000000000003,9026.2,Run
M,3.238,9884.6,Run
M,4.353,11935.0,Ride
F,5.78,25782.6,Ride
F,2.374,5719.8,Run
F,1.7380000000000002,9956.5,Run
M,6.525,110410.0,Ride
M,6.127000000000001,3302.3,Ride
F,4.574,19595.2,Ride
F,6.984,46356.0,Ride
F,6.651,21075.6,Ride
F,3.735,7290.1,Run
F,2.752,10107.7,Run
F,3.4789999999999996,3235.8,Run
M,7.136,25690.0,Ride
M,1.923,7358.6,Walk
M,3.3789999999999996,2706.4,Run
F,2.838,5012.6,Run
F,3.957,12882.8,Run
F,4.041,17597.3,Ride
M,4.798,15526.1,Ride
F,0.0,0.0,Workout
F,2.674,16551.0,Run
M,5.186,19041.4,Ride
F,0.0,0.0,Run
F,6.483,11169.4,Ride
F,3.157,6376.3,Run
M,2.049,7084.4,Run
F,5.853,9470.9,Ride
M,3.093,6683.0,Run
M,7.4879999999999995,40009.4,Ride
M,7.341,44079.8,Ride
F,2.611,10970.4,Ride
F,2.912,12424.5,Run
M,8.357999999999999,106291.0,Ride
M,8.216000000000001,69276.2,Ride
F,5.928,14416.6,Ride
M,0.846,3300.0,Swim
M,5.86,61115.9,Ride
F,0.0,0.0,Rowing
M,4.541,11025.2,Run
F,2.451,3562.0,Run
M,8.277000000000001,45301.6,Ride
F,3.892,1218.2,Ride
M,5.6979999999999995,5840.8,Ride
F,2.531,926.2,Run
F,2.0140000000000002,6134.4,Run
M,1.55,5201.8,Ride
M,7.744,36791.2,Ride
F,3.214,12003.8,Run
F,9.029,39050.2,Ride
F,6.228,18783.4,Ride
F,6.787000000000001,23572.1,Ride
M,1.6480000000000001,4966.6,Run
F,2.8560000000000003,5081.2,Run
F,2.2030000000000003,3645.6,Run
F,2.535,5838.2,Run
F,7.306,30868.8,Ride
M,6.327000000000001,99905.8,Ride
M,7.877999999999999,97040.5,Ride
F,2.364,5006.6,Run
M,6.492999999999999,28083.1,Ride
M,8.712,74111.2,Ride
F,3.234,3816.5,Run
F,2.4130000000000003,4550.0,Run
M,7.122999999999999,28492.1,Ride
F,6.172999999999999,15235.9,Ride
M,7.162999999999999,54532.9,Ride
M,3.261,28921.6,Ride
M,3.455,3880.2,Run
M,4.792,41674.1,Ride
M,7.044,54930.3,Ride
F,3.6489999999999996,10020.7,Run
F,8.091000000000001,9708.7,Ride
M,4.143,11139.2,Run
M,7.101,12980.4,Ride
M,5.888,23734.3,Ride
M,3.0439999999999996,13080.8,Run
F,2.7119999999999997,3336.3,Run
M,6.558,8453.0,Ride
F,1.715,5915.2,Run
F,3.023,2478.9,Run
F,6.284,81142.3,Ride
F,1.745,6500.3,Run
M,5.436,45251.9,Ride
M,2.7110000000000003,10311.4,Run
F,2.2680000000000002,5094.6,Run
M,6.0729999999999995,18863.4,Ride
M,8.388,28937.8,Ride
F,2.439,6430.1,Run
M,3.93,14187.3,Ride
F,4.828,1221.6,Ride
F,2.557,5027.0,Run
F,4.247,97275.4,Ride
F,2.549,5365.7,Run
F,1.837,12331.7,Run
M,6.7829999999999995,94247.2,Ride
M,5.877999999999999,17570.6,Ride
M,3.7439999999999998,5469.9,Ride
M,2.6910000000000003,12801.2,Run
F,4.978,10637.6,Ride
M,3.1289999999999996,4671.0,Run
M,6.045,15192.3,Ride
M,7.068,47872.2,Ride
M,6.843,55104.6,Ride
F,4.622,33025.6,Ride
F,2.9989999999999997,4861.1,Run
F,6.01,9176.7,Ride
M,4.121,4067.6,Ride
M,4.444,14612.6,Ride
F,6.2589999999999995,13518.5,Ride
F,2.842,3717.2,Run
F,1.4,2.8,Run
F,2.656,12307.9,Ride
F,2.509,5050.9,Run
M,5.22,37747.4,Ride
M,0.778,2800.0,Swim
M,5.848,629367.0,Ride
F,6.245,33728.2,Ride
F,3.085,11171.4,Run
M,3.7760000000000002,19989.6,Ride
F,2.344,5420.1,Run
M,6.886,17268.9,Ride
M,8.227,57643.8,Ride
F,5.435,41633.5,Ride
F,2.6039999999999996,5225.5,Run
M,8.127,27581.6,Ride
M,4.584,66117.9,Ride
M,3.342,4525.3,Run
F,0.968,4695.3,Run
F,5.079,4617.0,Ride
F,2.011,5376.6,Run
F,6.593,28344.9,Ride
F,4.736000000000001,16125.6,Ride
M,2.799,8604.4,Run
F,6.0489999999999995,35798.2,Ride
M,3.3810000000000002,8005.6,Run
F,4.079,4714.9,Ride
M,3.659,3359.3,Run
M,3.662,8938.0,Run
F,1.032,2918.2,Walk
F,2.165,18070.0,Run
F,1.3969999999999998,2676.0,Walk
F,2.842,9656.8,Run
M,3.7680000000000002,25356.8,Ride
F,8.04,58831.1,Ride
F,8.158999999999999,28270.0,Ride
M,5.513,11234.5,Ride
F,6.457000000000001,28121.8,Ride
M,8.187000000000001,21040.0,Ride
M,6.266,55080.6,Ride
M,0.708,1500.0,Swim
F,1.383,10134.9,Ride
F,3.8989999999999996,17048.3,Run
F,6.483,12012.7,Ride
M,2.106,17553.9,Ride
M,4.224,68842.4,Ride
F,7.306,10593.9,Ride
F,2.761,5022.1,Run
M,5.052,39191.8,Ride
M,6.952999999999999,26026.3,Ride
M,8.432,33599.6,Ride
F,2.7889999999999997,16166.7,Run
M,4.459,8713.8,Ride
M,7.06,21822.9,Ride
M,3.002,384.2,Ride
M,2.8539999999999996,8526.5,Run
M,5.611000000000001,11435.5,Ride
F,0.643,845.8,Swim
M,4.957,4595.6,Ride
M,1.786,214.3,Run
M,10.628,140091.0,Ride
F,2.4219999999999997,8499.3,Run
M,4.383,14598.6,Ride
M,5.103,43300.8,Ride
F,1.306,1482.6,Walk
F,1.7619999999999998,1616.0,Walk
M,2.231,4919.0,Run
F,6.678999999999999,42103.0,Ride
M,5.563,49119.3,Ride
F,3.255,4921.6,Run
M,5.752999999999999,12294.2,Ride
F,1.14,59.3,Ride
M,5.0760000000000005,17030.4,Ride
F,1.465,5540.0,Walk
F,2.639,6737.8,Run
M,4.204,32827.5,Ride
M,1.349,5682.7,Ride
F,3.3310000000000004,6446.0,Run
M,8.984,53646.0,Ride
M,0.858,500.0,Swim
F,5.894,30665.4,Ride
M,2.065,5453.9,Walk
M,2.872,7123.0,Run
F,3.892,5020.2,Ride
M,8.495,23387.2,Ride
F,1.942,4540.2,Run
F,4.974,30820.5,Ride
F,0.0,4.5,Run
M,4.828,7266.4,Ride
M,4.49,4072.1,Ride
M,2.298,32148.1,Run
M,3.3169999999999997,12869.4,Run
M,0.34299999999999997,2.4,Ride
F,5.17,136414.0,Ride
F,7.431,65338.9,Ride
M,3.492,9924.7,Run
M,6.124,30098.9,Ride
M,8.316,33972.9,Ride
M,3.335,4562.1,Run
F,6.462000000000001,16115.8,Ride
M,6.718999999999999,19411.7,Ride
M,8.044,19972.2,Ride
M,3.929,38700.1,Ride
M,0.75,2700.0,Swim
M,3.488,7321.7,Run
M,3.54,25706.1,Ride
M,7.456,85000.0,Ride
F,2.333,14674.1,Run
F,7.364,45033.0,Ride
F,2.2680000000000002,33898.0,Run
M,2.241,7093.6,Run
M,3.255,1770.6,Ride
M,1.786,2114.2,Run
F,1.7380000000000002,3879.0,Run
M,2.737,10405.8,NordicSki
F,2.13,2924.4,Run
F,2.154,5639.3,Walk
M,7.525,61504.0,Ride
F,5.597,42186.4,Ride
F,6.377000000000001,15694.9,Ride
M,2.76,9939.8,Run
F,7.336,48268.0,Ride
F,3.279,1898.7,Run
M,3.1460000000000004,14095.3,Ride
M,3.6460000000000004,12013.3,Run
F,2.795,10776.7,Run
F,2.1719999999999997,4609.3,Run
F,2.385,4391.5,Run
F,6.598,22538.5,Ride
M,7.9,43695.8,Ride
M,3.897,33301.6,Ride
F,3.0239999999999996,1067.6,Run
F,1.683,9748.1,Run
F,2.298,4396.7,Run
F,7.207999999999999,10004.3,Ride
M,1.758,8450.8,Run
M,9.497,48880.3,Ride
M,3.4539999999999997,24966.4,Run
M,5.649,5264.7,Ride
F,1.7819999999999998,1775.2,Run
F,2.7239999999999998,4331.6,Run
M,0.871,3500.0,Swim
F,2.333,14674.1,Run
M,1.692,3562.7,Run
M,7.126,107411.0,Ride
F,1.7930000000000001,3123.7,Walk
F,2.907,11688.0,Run
F,9.217,36526.1,Ride
F,7.696000000000001,68933.9,Ride
M,8.568,80646.1,Ride
F,1.974,15539.6,Ride
F,6.574,48119.5,Ride
M,7.351,72854.6,Ride
F,5.332999999999999,17213.7,Ride
F,2.229,6726.0,Run
F,4.8660000000000005,6837.3,Ride
M,2.861,12064.5,Run
F,8.605,57611.6,Ride
M,3.6460000000000004,16426.7,Ride
M,5.707000000000001,6917.2,Ride
F,3.199,4286.7,Run
M,7.402,115616.0,Ride
M,8.604,30775.1,Ride
F,1.7069999999999999,5487.7,Walk
F,4.215,20527.9,Ride
F,4.292,3330.5,Ride
M,2.238,1634.1,Walk
F,2.247,4004.7,Run
F,1.4069999999999998,8170.0,Run
F,7.465,104759.0,Ride
F,0.6940000000000001,2500.0,Swim
M,4.468,11640.1,Ride
F,2.97,6564.3,Run
M,5.952999999999999,21460.4,Ride
F,6.619,15474.2,Ride
M,7.441,37211.9,Ride
F,1.899,6986.1,Run
M,9.86,55718.6,Ride
M,5.051,1388.9,Ride
M,6.441,66682.4,Ride
F,5.082,33484.6,Ride
M,1.4880000000000002,1738.9,Walk
F,4.6,55.2,Run
F,6.154,11864.6,Ride
M,6.852,60524.8,Ride
M,5.704,30032.9,Ride
M,3.0260000000000002,4974.6,Run
F,3.03,2000.0,Run
F,7.239,84652.2,Ride
F,2.889,1707.5,Run
M,3.6910000000000003,8407.2,Run
F,1.99,3601.3,Run
M,6.2410000000000005,32354.8,Ride
M,5.455,9011.9,Ride
F,2.197,5164.9,Run
F,2.755,4235.1,Run
M,6.2589999999999995,25543.0,Ride
M,3.7039999999999997,4878.7,Run
M,5.591,4651.4,Ride
F,2.336,5809.0,Run
M,8.506,74449.8,Ride
M,5.4079999999999995,17844.9,Ride
M,3.5839999999999996,16742.8,Ride
M,2.498,8838.0,Run
F,3.4330000000000003,6247.8,Run
F,2.872,16444.3,Ride
M,5.617000000000001,11295.3,Ride
M,2.195,4207.7,Hike
M,3.883,10589.6,Ride
M,2.766,3308.6,Run
F,5.221,20251.3,Ride
M,6.0089999999999995,6489.5,Ride
F,2.213,3206.9,Run
M,7.9,17885.9,Ride
F,5.597,104688.0,Ride
M,2.315,11326.5,Ride
F,6.933,50718.6,Ride
M,3.2539999999999996,12689.9,Run
M,3.2760000000000002,4385.9,Run
M,6.48,23192.1,Ride
M,6.407,12365.7,Ride
F,7.228,57647.0,Ride
M,1.1179999999999999,2986.8,Walk
F,2.593,9610.1,Run
F,1.7109999999999999,16093.1,Run
M,6.62,29875.3,Ride
M,5.289,62533.5,Ride
F,1.841,145.4,Workout
M,7.256,23139.2,Ride
M,7.631,56540.3,Ride
M,7.468,42529.8,Ride
M,2.759,5041.0,Run
M,7.846,23514.8,Ride
M,6.075,12788.9,Ride
F,4.067,30378.6,Ride
F,6.752999999999999,37551.8,Ride
F,2.445,4791.9,Run
F,2.063,3218.7,Walk
M,8.076,34549.8,Ride
M,3.705,32933.7,Ride
F,7.6,13679.4,Ride
F,3.3369999999999997,17460.1,Run
M,6.892,16643.0,Ride
M,5.615,17412.5,Ride
M,3.31,13920.2,Run
M,4.791,4925.1,Ride
F,5.085,50279.3,Ride
M,8.642000000000001,99487.0,Ride
M,4.552,24747.5,Ride
M,4.0489999999999995,13103.4,Ride
M,4.1819999999999995,48300.8,Ride
M,3.6839999999999997,10056.8,Run
M,6.789,27422.6,Ride
F,4.77,61492.3,Ride
F,2.718,5204.2,Run
M,3.363,3161.5,Run
F,5.452999999999999,25629.3,Ride
M,2.983,2726.3,Run
M,4.417,9540.1,Ride
M,0.937,5050.0,Swim
F,2.845,16568.9,Run
M,4.169,246.0,Ride
F,6.111000000000001,98935.1,Ride
M,3.412,13651.4,Run
M,4.316,15981.1,Ride
M,2.891,6877.7,Run
M,2.688,12470.7,Run
F,3.565,10007.0,Run
M,5.529,30702.3,Ride
F,3.687,8848.0,Ride
M,1.276,5247.1,Walk
F,4.78,16600.0,Run
F,0.0,0.0,Swim
M,3.193,6289.6,Run
M,7.952999999999999,29633.7,Ride
M,5.947,8824.8,Ride
F,1.284,24.4,Run
M,5.476,9764.2,Ride
F,3.365,8053.6,Run
M,3.62,13006.6,Run
M,0.0,0.0,Workout
M,2.605,14338.5,Run
F,1.651,5045.4,Run
F,5.602,36488.2,Ride
F,0.0,0.0,Run
F,5.4479999999999995,10460.7,Ride
M,2.144,8199.4,Ride
M,7.327999999999999,25083.1,Ride
F,5.597,32902.1,Ride
F,3.9789999999999996,10221.4,Ride
M,3.4610000000000003,6437.4,Run
M,2.884,10205.0,Run
F,3.4160000000000004,6063.3,Ride
M,6.534,8017.4,Ride
F,3.366,4425.8,Run
F,2.3040000000000003,55.3,Run
M,6.645,21430.5,Ride
F,4.618,22265.4,Ride
M,3.3989999999999996,15357.7,Run
F,3.053,5473.2,Run
F,2.907,5925.3,Run
F,2.736,6140.3,Run
M,3.3369999999999997,6306.5,Run
M,6.593,24630.6,Ride
M,0.0,0.0,Ride
F,0.0,0.0,Workout
M,6.926,16920.5,Ride
M,7.2379999999999995,212090.0,Ride
F,2.509,5634.9,Run
F,5.1370000000000005,45547.4,Ride
F,2.9419999999999997,6777.9,Run
M,2.87,5068.5,Run
F,1.712,9585.4,Run
F,6.454,7590.0,Ride
M,3.137,6417.8,Run
M,8.423,82920.3,Ride
M,10.277999999999999,37000.0,Ride
M,1.206,2528.8,Run
M,6.596,9168.4,Ride
F,2.904,10058.5,Run
F,5.784,38331.8,Ride
F,5.441,13422.2,Ride
M,4.1610000000000005,6711.5,Ride
F,0.9079999999999999,1948.5,Swim
M,4.206,26042.2,Ride
M,6.117999999999999,45215.7,Ride
F,0.696,2500.0,Swim
M,6.1739999999999995,9928.4,Ride
M,6.1339999999999995,2514.8,Ride
M,3.819,7745.4,Run
F,0.0,0.0,WeightTraining
M,6.551,10290.9,Ride
M,8.635,85136.2,Ride
F,5.671,14506.4,Ride
F,4.506,15310.0,Ride
M,5.275,8392.2,Ride
M,2.551,9314.1,Run
F,1.8559999999999999,4422.4,Walk
F,2.6439999999999997,5834.9,Run
F,6.045,10953.0,Ride
M,6.016,55976.9,Ride
F,1.571,9106.0,Hike
M,6.952000000000001,86378.1,Ride
F,2.625,5641.7,Run
F,3.377,5001.8,Run
F,1.715,5915.2,Run
M,8.918,18068.6,Ride
M,0.002,4.8,Swim
M,3.714,18895.0,Ride
M,5.275,34906.6,Ride
F,3.736,5021.1,Run
F,2.593,5079.2,Run
F,3.0410000000000004,11319.8,Ride
M,7.1370000000000005,41925.0,Ride
M,7.371,55570.2,Ride
M,6.3389999999999995,12824.6,Ride
F,2.72,6476.3,Run
F,0.0,0.0,Run
F,2.543,7449.9,Run
M,2.4290000000000003,7650.2,Run
M,2.946,10129.0,Run
M,3.4789999999999996,4989.0,Run
M,7.607,51020.7,Ride
F,2.6630000000000003,4993.9,Run
M,5.984,29763.7,Ride
M,3.633,12048.2,Ride
M,6.922000000000001,73795.4,Ride
M,5.297999999999999,44261.3,Ride
F,7.732,82392.6,Ride
M,0.0,0.0,Run
F,2.7439999999999998,4488.7,Run
F,6.638999999999999,14936.7,Ride
F,7.497000000000001,29328.8,Ride
F,2.3369999999999997,5143.8,Run
M,4.187,20112.2,Ride
F,6.718999999999999,121552.0,Ride
F,3.032,6497.2,Run
M,4.176,22925.9,Ride
M,3.576,3218.7,Ride
F,2.867,6443.2,Run
F,8.352,38159.6,Ride
F,5.029,24140.2,Ride
F,4.851,54665.0,Ride
F,1.614,8601.7,Run
M,6.836,70735.1,Ride
F,1.821,21195.4,Run
M,6.434,11342.7,Ride
F,1.4769999999999999,6073.3,Run
M,6.3020000000000005,66454.1,Ride
M,5.138,4572.9,Ride
F,2.615,1378.1,Run
F,2.5810000000000004,11144.8,Run
F,4.965,65936.1,Ride
M,6.85,24248.8,Ride
F,2.745,5097.9,Run
F,1.3330000000000002,4800.0,Run
M,7.162999999999999,45486.9,Ride
M,8.258,32488.1,Ride
M,10.405,102534.0,Ride
F,4.095,3820.6,Ride
F,3.325,1037.4,Run
F,5.672999999999999,57216.0,Ride
